"File","Nested","ContainerJar","Loader","ModIds","DisplayName","Version","Authors","Credits","LicenseDeclared","LicenseNormalized","LicenseCategory","Homepage","IssueTracker","BundledLicenseFiles","LicenseFileCount","RootLicenseFiles","ComponentLicenseFiles","AmbiguousLicenseFiles","SplitLicenseHint","SniffedLicenseFiles","Sha1","PackVersion","ModrinthProjectId","ModrinthSlug","ModrinthTitle","ModrinthLicenseId","ModrinthLicenseName","ModrinthLicenseUrl","ModrinthLicenseCategory","ModrinthUrl","LicenseAgreement"
"MekanismAdditions-1.21.1-10.7.19.85.jar","False","","NeoForge","mekanismadditions, mekanism","Mekanism: Additions","10.7.19","Aidancbrady, Thommy101, Thiakil, pupnewfster, dizzyd","unpairedbracket, CyanideX, Ridanisaurus and many others","MIT","MIT","Permissive","https://aidancbrady.com/mekanism/","https://github.com/mekanism/Mekanism/issues","","0","","","","False","","0934a9f9961a9a1a47ff344762f8eeb0c149d80d","v0.0.1-Alpha","a6F3uASn","mekanism-additions","Mekanism Additions","MIT","MIT License","","Permissive","https://modrinth.com/mod/mekanism-additions","Match"
"MekanismGenerators-1.21.1-10.7.19.85.jar","False","","NeoForge","mekanismgenerators, mekanism","Mekanism: Generators","10.7.19","Aidancbrady, Thommy101, Thiakil, pupnewfster, dizzyd","unpairedbracket, CyanideX, Ridanisaurus and many others","MIT","MIT","Permissive","https://aidancbrady.com/mekanism/","https://github.com/mekanism/Mekanism/issues","","0","","","","False","","44c4d8006597580ff7e4101b5a22f7b426cdcaf6","v0.0.1-Alpha","OFVYKsAk","mekanism-generators","Mekanism Generators","MIT","MIT License","","Permissive","https://modrinth.com/mod/mekanism-generators","Match"
"MekanismTools-1.21.1-10.7.19.85.jar","False","","NeoForge","mekanismtools, mekanism","Mekanism: Tools","10.7.19","Aidancbrady, Thommy101, Thiakil, pupnewfster, dizzyd","unpairedbracket, CyanideX, Ridanisaurus and many others","MIT","MIT","Permissive","https://aidancbrady.com/mekanism/","https://github.com/mekanism/Mekanism/issues","","0","","","","False","","4433b3eec0a5a0bf415d873e710a1cecea5850bc","v0.0.1-Alpha","tqQpq1lt","mekanism-tools","Mekanism Tools","MIT","MIT License","","Permissive","https://modrinth.com/mod/mekanism-tools","Match"
"mekanisticrouters-1.2.0.jar","False","","NeoForge","mekanisticrouters, neoforge, minecraft, modularrouters","Mekanistic Routers","1.2.0","Matyrobbrt","","MIT","MIT","Permissive","","","","0","","","","False","","a3506c0c37f92a390f021affa752cf55cc0a0b12","v0.0.1-Alpha","","","","","","","","","NotOnModrinth"
"mekmm-1.21.1-1.3.3.jar","False","","NeoForge","mekmm, neoforge, minecraft, mekanism, evolvedmekanism","Mekanism: MoreMachine","1.3.3","Lost Myself","Thank you to all those who have made any contributions to this mod","MIT","MIT","Permissive","https://github.com/lostmyself8/Mekanism-MoreMachine","https://github.com/lostmyself8/Mekanism-MoreMachine/issues","","0","","","","False","","e5c44ba7ea86e2d1b9b8f0fea203fddeecdea524","v0.0.1-Alpha","qDJXZJTz","mekanismmoremachine","Mekanism:More Machine","MIT","MIT License","","Permissive","https://modrinth.com/mod/mekanismmoremachine","Match"
"melody_neoforge_1.0.10_MC_1.21.jar","False","","NeoForge","melody, neoforge, minecraft","Melody","1.0.10","Keksuccino","","MIT","MIT","Permissive","","","","0","","","","False","","e83052a92c4ca0016bcfe7f0207273983dc84698","v0.0.1-Alpha","CVT4pFB2","melody","Melody","MIT","MIT License","","Permissive","https://modrinth.com/mod/melody","Match"
"memorysettings-1.21-6.0.jar","False","","NeoForge","memorysettings, neoforge, minecraft, cupboard","memorysettings mod","6.0","Someaddon","","ARR","All Rights Reserved","ARR - check terms","","","","0","","","","False","","cf94148dab1e03ee5c737657efe0371f1132a145","v0.0.1-Alpha","","","","","","","","","NotOnModrinth"
"merequester-neoforge-1.21.1-1.4.3.jar","False","","NeoForge","merequester, neoforge, minecraft, ae2, ae2wtlib","ME Requester","1.21.1-1.4.3","Almost Reliable","","GNU Lesser General Public License v3.0","LGPL","Weak copyleft","","https://github.com/AlmostReliable/merequester/issues","","0","","","","False","","b0a801e9b7af930da5f58176156d58c26f6232b1","v0.0.1-Alpha","E6BFl96N","merequester","ME Requester","LGPL-3.0-only","GNU Lesser General Public License v3.0 only","","Weak copyleft","https://modrinth.com/mod/merequester","Match"
"mifa-neoforge-1.21.x-2.1.0.jar","False","","NeoForge","mifa, neoforge, minecraft, industrialforegoing","More Industrial Foregoing Addons","2.1.0","Christofmeg","","The MIT License (MIT)","MIT","Permissive","https://github.com/Christofmeg/MoreIndustrialForegoingAddons","https://github.com/Christofmeg/MoreIndustrialForegoingAddons/issues","","0","","","","False","","b59f8679cae16ee38254cd30c2fa4977e4830661","v0.0.1-Alpha","Ig6QciUH","mifa","More Industrial Foregoing Addons (MIFA)","MIT","MIT License","","Permissive","https://modrinth.com/mod/mifa","Match"
"minecolonies-1.1.1349-1.21.1-snapshot.jar","False","","NeoForge","minecolonies, neoforge, minecraft, structurize, blockui, jei, domum_ornamentum, journeymap, dynamictrees","MineColonies","1.1.1349-1.21.1-snapshot","LDT Team","All the coffees!","GPL3","GPL","Strong copyleft","https://minecolonies.com","https://github.com/ldtteam/minecolonies/issues/new/choose","assets/minecolonies/LICENSE","1","","assets/minecolonies/LICENSE","","False","","aebb544862795d5784b2f01fdfef4ea41567fabd","v0.0.1-Alpha","","","","","","","","","NotOnModrinth"
"mininggadgets-1.18.7.jar","False","","NeoForge","mininggadgets, neoforge, minecraft","Mining Gadgets","1.18.7","Direwolf20, ErrorMikey","Direwolf20, ErrorMikey, CPW and the entire neoforge team.","MIT (https://github.com/Direwolf20-MC/MiningGadgets/blob/master/LICENSE.txt)","MIT","Permissive","https://github.com/Direwolf20-MC/MiningGadgets/","https://github.com/Direwolf20-MC/MiningGadgets","","0","","","","False","","4b016f6b02cca15ec0150ed5f59e33ab07caf9e1","v0.0.1-Alpha","","","","","","","","","NotOnModrinth"
"modelfix-1.21-1.10.jar","False","","NeoForge","modelfix, neoforge, minecraft","Model Gap Fix","1.21-1.10","MehVahdJukaar","MehVahdJukaar","GLP3","GLP3","Custom - review manually","","https://github.com/MehVahdJukaar/model-gap-fix/issues","","0","","","","False","","9608b1bff92e075ad8c2feb07f7ef095f6887117","v0.0.1-Alpha","QdG47OkI","modelfix","Model Gap Fix","GPL-3.0-only","GNU General Public License v3.0 only","","Strong copyleft","https://modrinth.com/mod/modelfix","MISMATCH"
"Modern-Dynamics-0.9.6.jar","False","","NeoForge","moderndynamics, neoforge","Modern Dynamics","0.9.6","Technici4n","","LGPLv3","LGPL","Weak copyleft","https://www.curseforge.com/minecraft/mc-mods/modern-dynamics","https://github.com/Technici4n/Modern-Dynamics","LICENSE_Modern-Dynamics","1","LICENSE_Modern-Dynamics","","","False","","3f206d55dc002f217a2a4e5b1cce9327fd67bfa6","v0.0.1-Alpha","fMpvLrnF","modern-dynamics","Modern Dynamics","LGPL-3.0-only","GNU Lesser General Public License v3.0 only","","Weak copyleft","https://modrinth.com/mod/modern-dynamics","Match"
"Modern-Industrialization-2.5.4.jar","False","","NeoForge","modern_industrialization, neoforge, grandpower, guideme, ae2, kubejs, jei","Modern Industrialization","2.5.4","Azerococo,Technici4n","","MIT","MIT","Permissive","https://github.com/AztechMC/Modern-Industrialization","https://github.com/AztechMC/Modern-Industrialization/issues","LICENSE","1","LICENSE","","","False","","724b702900c56399758954b0d6abad0187af255b","v0.0.1-Alpha","Gov5Dboq","modern-industrialization","Modern Industrialization","MIT","MIT License","","Permissive","https://modrinth.com/mod/modern-industrialization","Match"
"modernfix-neoforge-5.27.15+mc1.21.1.jar","False","","NeoForge","modernfix, neoforge, minecraft, jei","ModernFix","5.27.15+mc1.21.1","embeddedt","","GNU LGPL 3.0","LGPL","Weak copyleft","https://modrinth.com/mod/modernfix","https://github.com/embeddedt/ModernFix/issues","","0","","","","False","","d73f31081c2dc3e2e55c8f6f969466cb4639b132","v0.0.1-Alpha","nmDcB62a","modernfix","ModernFix","LGPL-3.0-only","GNU Lesser General Public License v3.0 only","","Weak copyleft","https://modrinth.com/mod/modernfix","Match"
"modonomicon-1.21.1-neoforge-1.120.1.jar","False","","NeoForge","modonomicon, neoforge, jei, patchouli","Modonomicon","1.120.1","Kli Kli","See https://github.com/klikli-dev/modonomicon#licensing","MIT AND CC-BY-4.0","CC BY","CC (attribution)","https://www.curseforge.com/minecraft/mc-mods/modonomicon","https://github.com/klikli-dev/modonomicon/issues","","0","","","","False","","e127c8ba3d194678e11a00af6422394a7ed476b1","v0.0.1-Alpha","692GClaE","modonomicon","Modonomicon","MIT AND CC-BY-4.0","MIT License, Creative Commons Attribution 4.0 International","https://github.com/klikli-dev/modonomicon#licensing","CC (attribution)","https://modrinth.com/mod/modonomicon","Match"
"modular-routers-13.2.5+mc1.21.1.jar","False","","NeoForge","modularrouters, neoforge, minecraft","Modular Routers","13.2.5","Des Herriott","","MIT","MIT","Permissive","https://minecraft.curseforge.com/projects/modular-routers","https://github.com/desht/ModularRouters/issues","","0","","","","False","","20fdf4da5776954bdb9608732c703362acbfaa9e","v0.0.1-Alpha","EuTS81Z3","modular-routers","Modular Routers","MIT","MIT License","","Permissive","https://modrinth.com/mod/modular-routers","Match"
"modularforcefields-1.21.1-0.4.2.jar","False","","NeoForge","modularforcefields, voltaic","Modular Force Fields","0.4.2","aurilisdev","Thanks to all contributors","All Rights Reserved","All Rights Reserved","ARR - check terms","https://github.com/aurilisdev/Modular-Forcefields","https://github.com/aurilisdev/Modular-Forcefields","","0","","","","False","","d93661bf0bd42757b4997f22466730b5f9d31139","v0.0.1-Alpha","HsXNjsi5","modular-force-field-systems","Modular Force Field Systems","LicenseRef-AURILISDEV-LICENSE-1.0.2","","https://github.com/aurilisdev/Electrodynamics/blob/1.20/LICENSE.txt","Custom (LicenseRef)","https://modrinth.com/mod/modular-force-field-systems","ModrinthCustom"
"monolib-neoforge-1.21.1-4.0.2.jar","False","","NeoForge","monolib, neoforge, minecraft","MonoLib","4.0.2","Lupin, Jason13","Thanks to Jared, Darkhax, Serilum, and PacifistMC.","Unlicense","Public/Permissive","Permissive","https://github.com/Mods-For-Lupin/MonoLib","https://github.com/Mods-For-Lupin/MonoLib/issues","LICENSE_MonoLib","1","LICENSE_MonoLib","","","False","","63b094775c12e15cfd2822ee135035d3e0303d9c","v0.0.1-Alpha","9leXt4A5","monolib","MonoLib","Unlicense","The Unlicense","https://unlicense.org/","Permissive","https://modrinth.com/mod/monolib","Match"
"moogs_structures-neoforge-1.21.1-3.0.0.jar","False","","NeoForge","moogs_structures, minecraft","Moog's Structure Lib","3.0.0","FinnDog","Thanks to TelepathicGrunt for their structure mod template and rs","https://github.com/FinnSetchell/MoogsStructureLib/blob/1.21.5/LICENSE","https://github.com/FinnSetchell/MoogsStructureLib/blob/1.21.5/LICENSE","Custom (URL)","https://www.curseforge.com/minecraft/mc-mods/moogs-structure-lib","https://github.com/FinnSetchell/MoogsStructureLib/issues","LICENSE_Moog's Structure Lib","1","LICENSE_Moog's Structure Lib","","","False","","f06d0f38574d1913b0c83b1322be01fabfa73223","v0.0.1-Alpha","1oUDhxuy","moogs-structure-lib","Moog's Structure Lib (moogs_structures)","LGPL-3.0-only","GNU Lesser General Public License v3.0 only","","Weak copyleft","https://modrinth.com/mod/moogs-structure-lib","MISMATCH"
"MoogsEndStructures-1.21-2.0.3.jar","False","","NeoForge","moogs_structures","","","","","GNU Lesser General Public License v3.0","LGPL","Weak copyleft","","","","0","","","","False","","8725f8fa38ab3f3fd6e8627bf2f8f7f908ec2e51","v0.0.1-Alpha","r4PuRGfV","mes-moogs-end-structures","MES - Moog's End Structures","LGPL-3.0-only","GNU Lesser General Public License v3.0 only","","Weak copyleft","https://modrinth.com/mod/mes-moogs-end-structures","Match"
"MoogsNetherStructures-1.21-3.0.0.jar","False","","NeoForge","moogs_structures","","","","","GNU Lesser General Public License v3.0","LGPL","Weak copyleft","","","","0","","","","False","","b07843ca80d49579beabb4397157de0c4330db01","v0.0.1-Alpha","nGUXvjTa","mns-moogs-nether-structures","MNS - Moog's Nether Structures","LGPL-3.0-only","GNU Lesser General Public License v3.0 only","","Weak copyleft","https://modrinth.com/mod/mns-moogs-nether-structures","Match"
"MoogsSoaringStructures-1.21-2.1.2.jar","False","","NeoForge","moogs_structures","","","","","GNU Lesser General Public License v3.0","LGPL","Weak copyleft","","","","0","","","","False","","4cb63d032e016804f1dd3b2225a2105aa3425fb2","v0.0.1-Alpha","RJCLIx7k","mss-moogs-soaring-structures","MSS - Moog's Soaring Structures","GPL-3.0-only","GNU General Public License v3.0 only","","Strong copyleft","https://modrinth.com/mod/mss-moogs-soaring-structures","MISMATCH"
"MoogsVoyagerStructures-1.21-5.0.11.jar","False","","NeoForge","moogs_structures","","","","","GNU Lesser General Public License v3.0","LGPL","Weak copyleft","","","","0","","","","False","","b76969dccad434b7a3576da608651ea4b7708064","v0.0.1-Alpha","OQAgZMH1","moogs-voyager-structures","MVS - Moog's Voyager Structures","MIT","MIT License","","Permissive","https://modrinth.com/mod/moogs-voyager-structures","MISMATCH"
"moonlight-neoforge-1.21.1-3.0.20.jar","False","","NeoForge","moonlight, minecraft","Moonlight Lib","1.21.1-3.0.20","MehVahdJukaar","MehVahdJukaar","Supplementaries Team License v.1.5","Supplementaries Team License v.1.5","Custom - review manually","","https://github.com/MehVahdJukaar/moonlight/issues","LICENSE_Moonlight Lib.md","1","LICENSE_Moonlight Lib.md","","","False","","d11bf3ef47be313db8804af242a48cd4046268dc","v0.0.1-Alpha","twkfQtEc","moonlight","Moonlight Lib","LicenseRef-LGPL-with-additional-dependency-clause","","https://github.com/MehVahdJukaar/Moonlight/blob/1.20/license.md","Weak copyleft","https://modrinth.com/mod/moonlight","MISMATCH"
"moredragoneggs-5.0.jar","False","","NeoForge","moredragoneggs","More Dragon Eggs","5.0","Darkere","","MIT","MIT","Permissive","","","","0","","","","False","","c9b26ad977aaa6c2d1bd1ad681edd77cf466537d","v0.0.1-Alpha","","","","","","","","","NotOnModrinth"
"moreoverlays-1.24.2-mc1.21.1-neoforge.jar","False","","NeoForge","moreoverlays, neoforge, jei","More Overlays Updated","1.24.2","feldim2425, RiDGo8","Thanks to all contributors of this project","The MIT License (MIT)","MIT","Permissive","https://www.curseforge.com/minecraft/mc-mods/more-overlays-updated","","","0","","","","False","","21e8bd61c5e146a9574266015d3f64621c2d9e18","v0.0.1-Alpha","Thy5Pqut","more-overlays-updated","More Overlays Updated","MIT","MIT License","https://raw.githubusercontent.com/r8420/MoreOverlays-updated/master-1.20/LICENSE.md","Permissive","https://modrinth.com/mod/more-overlays-updated","Match"
"morered-1.21.1-6.0.0.3.jar","False","","NeoForge","morered, neoforge, minecraft","More Red","${file.jarVersion}","Commoble","I hear the Minecraft Mod Development discord channel is the cat's bananas.
Thanks to porl for contributing the two-input AND and NAND gates
Thanks to zorc for contributing the zh_cn localization","MIT License","MIT","Permissive","https://www.curseforge.com/minecraft/mc-mods/more-red","https://github.com/Commoble/morered/issues","","0","","","","False","","a69f18365301470c0fc2b07125c9ba3c10f270f6","v0.0.1-Alpha","","","","","","","","","NotOnModrinth"
"MoreRed-CCT-Compat-1.21.1-1.3.0.jar","False","","NeoForge","moreredxcctcompat, neoforge, minecraft, computercraft, morered","More Red x CC:Tweaked Compat","1.21.1-1.3.0","YuRaNnNzZZ","","MIT","MIT","Permissive","https://www.curseforge.com/minecraft/mc-mods/more-red-x-cc-tweaked-compat","https://github.com/YuRaNnNzZZ/More-Red-CCT-Compat/issues","","0","","","","False","","534c64c86798ca691f0565bbf3fe09c9795a12df","v0.0.1-Alpha","","","","","","","","","NotOnModrinth"
"MouseTweaks-neoforge-mc1.21-2.26.1.jar","False","","NeoForge","mousetweaks","Mouse Tweaks","2.26.1","Ivan Molodetskikh (YaLTeR)","Contributors: mezz, juliand665, panoskj, FabiClawZ, ErrorMikey.","BSD-3-Clause","BSD","Permissive","https://minecraft.curseforge.com/projects/mouse-tweaks","https://github.com/YaLTeR/MouseTweaks/issues","","0","","","","False","","6dae57f4f50f7808d2ed9a18f6cd1c0d4640c6bc","v0.0.1-Alpha","aC3cM3Vq","mouse-tweaks","Mouse Tweaks","BSD-3-Clause","BSD 3-Clause ""New"" or ""Revised"" License","","Permissive","https://modrinth.com/mod/mouse-tweaks","Match"
"multipiston-1.2.58-1.21.1.jar","False","","NeoForge","multipiston, neoforge, minecraft, blockui, structurize","Multi-Piston","1.2.58-1.21.1","Let's Dev Together Team","Thanks for this example mod goes to Java","GPL3","GPL","Strong copyleft","","https://github.com/ldtteam/Piston-Unlimited/issues/new/choose","","0","","","","False","","2b63be739da24247328e4052ec91c928230d0390","v0.0.1-Alpha","","","","","","","","","NotOnModrinth"
"MutantMonsters-v21.1.1-1.21.1-NeoForge.jar","False","","NeoForge","mutantmonsters, neoforge, minecraft, puzzleslib","Mutant Monsters","21.1.1","shcott21, Chumbanotz, Fuzs, tdstress","","AGPL-3.0-or-later","AGPL","Strong copyleft","https://github.com/Fuzss/mutantmonsters","https://github.com/Fuzss/mutantmonsters/issues","LICENSE-ASSETS.md; LICENSE.md","2","LICENSE.md","LICENSE-ASSETS.md","","True","","c9981cf323d5e0fd49387ad20dafec1f58b2c88d","v0.0.1-Alpha","derP0ten","mutant-monsters","Mutant Monsters","AGPL-3.0-only","GNU Affero General Public License v3.0 only","","Strong copyleft","https://modrinth.com/mod/mutant-monsters","Match"
"mystcraft_reborn-1.4.2 Beta-all.jar","False","","NeoForge","mystcraft_reborn, neoforge, minecraft, past_el_palettes","Mystcraft: Reborn","1.4.2 Beta","studioREWIRED","","CC BY SA 4.0","CC BY-SA","CC (share-alike)","","","","0","","","","False","","a04adcab923cfe8de7128cbbbe1e1a4cbb838bf3","v0.0.1-Alpha","PxYGeIhV","mystcraft-reborn","Mystcraft Reborn","CC-BY-SA-4.0","Creative Commons Attribution Share Alike 4.0 International","","CC (share-alike)","https://modrinth.com/mod/mystcraft-reborn","Match"
"MysticalAgradditions-1.21.1-8.0.13.jar","False","","NeoForge","mysticalagradditions, neoforge, minecraft, cucumber, mysticalagriculture","Mystical Agradditions","8.0.13","BlakeBr0","Mark719, xun468","MIT","MIT","Permissive","https://blakesmods.com/mystical-agradditions","https://github.com/BlakeBr0/MysticalAgradditions/issues","","0","","","","False","","19bcd0011e8ab46de3093672bf2704fbb5443cfe","v0.0.1-Alpha","pl0jGXIx","mystical-agradditions","Mystical Agradditions","MIT","MIT License","","Permissive","https://modrinth.com/mod/mystical-agradditions","Match"
"MysticalAgriculture-1.21.1-8.0.27.jar","False","","NeoForge","mysticalagriculture, neoforge, minecraft, cucumber","Mystical Agriculture","8.0.27","BlakeBr0","Mark719, xun468, Cavemanrockx","MIT","MIT","Permissive","https://blakesmods.com/mystical-agriculture","https://github.com/BlakeBr0/MysticalAgriculture/issues","","0","","","","False","","e051735be23652a3371dc791ceda97f46bc95936","v0.0.1-Alpha","C95ReXie","mystical-agriculture","Mystical Agriculture","MIT","MIT License","","Permissive","https://modrinth.com/mod/mystical-agriculture","Match"
"MysticalCustomization-1.21.1-6.0.2.jar","False","","NeoForge","mysticalcustomization, neoforge, minecraft, cucumber, mysticalagriculture","Mystical Customization","6.0.2","BlakeBr0","","MIT","MIT","Permissive","https://blakesmods.com/mystical-customization","https://github.com/BlakeBr0/MysticalCustomization/issues","","0","","","","False","","483c44e51b8f4c8dd24c239f945a819da766d219","v0.0.1-Alpha","lNK9A4rh","mystical-customization","Mystical Customization","MIT","MIT License","","Permissive","https://modrinth.com/mod/mystical-customization","Match"
