"File","Nested","ContainerJar","Loader","ModIds","DisplayName","Version","Authors","Credits","LicenseDeclared","LicenseNormalized","LicenseCategory","Homepage","IssueTracker","BundledLicenseFiles","Sha1","PackVersion"
"L_Ender's Cataclysm 1.21.1-3.31-optimaztion2.jar","False","","NeoForge","cataclysm, neoforge, minecraft, curios, lionfishapi","L_Ender's Cataclysm 1.21.1","3.31-optimaztion2","L_Ender","","All assets of The Cataclysm are unlicensed and all rights are reserved to them by MCL_Ender. The source code LGPL v3.0 license","LGPL","Weak copyleft","","","","83db2c85b8b7eca901e164cd229c455ae2dc778b","v0.0.1-Alpha"
"laserbridges-1.21.1-neoforge-5.3.jar","False","","NeoForge","laserbridges, neoforge, minecraft, deimos","Laser Bridges & Doors","5.3","Mars","","MIT","MIT","Permissive","https://www.curseforge.com/minecraft/mc-mods/laser-bridges-doors","","","7948963864bce55a574d7c254c39760e9653bcc0","v0.0.1-Alpha"
"laserio-1.9.11.jar","False","","NeoForge","laserio, neoforge, minecraft, mekanism","LaserIO","1.9.11","Direwolf20, ErrorMikey","Direwolf20, ErrorMikey, CPW and the entire neoforge team.","MIT (https://github.com/Direwolf20-MC/LaserIO/blob/main/LICENSE.txt)","MIT","Permissive","https://github.com/Direwolf20-MC/LaserIO","https://github.com/Direwolf20-MC/LaserIO/issues","","0545bff65926346c9663fe3c397029561a87400f","v0.0.1-Alpha"
"legendary_monsters-2.1.18 MC 1.21.1.jar","False","","NeoForge","legendary_monsters, neoforge, minecraft","legendary_monsters","1.21.1","${mod_authors}","","${mod_license}","${mod_license}","Custom - review manually","","","","19400f432e9aee57faf902866b40bea0c710de4c","v0.0.1-Alpha"
"LegendaryTooltips-1.21.1-neoforge-1.5.5.jar","False","","NeoForge","legendarytooltips, neoforge, minecraft, iceberg, prism, equipmentcompare","Legendary Tooltips","1.5.5","Grend","","CC BY-NC-ND 4.0","CC BY-NC","CC (non-commercial)","https://anthonyhilyard.com/","","","e7d3b66f3afe115c709749739f26f807ca8e827b","v0.0.1-Alpha"
"letmedespawn-1.21.x-neoforge-1.5.0.jar","False","","NeoForge","letmedespawn, neoforge, minecraft, almanac","Let Me Despawn","1.5.0","frikinjay","","GNU LGPL 3.0","LGPL","Weak copyleft","","https://github.com/frikinjay/let-me-despawn/issues","","576fe2edaa96e7e71015287457bd52f87646d968","v0.0.1-Alpha"
"lionfishapi-3.0.jar","False","","NeoForge","lionfishapi, neoforge, minecraft","lionfishapi","3.0","L_Ender","","LGPL","LGPL","Weak copyleft","","","","934336ca431f40be60c98ea4efb9512e3abd83a8","v0.0.1-Alpha"
"lithostitched-1.7.12-neoforge-21.1.jar","False","","NeoForge","lithostitched","Lithostitched","1.7.12","Apollo","","MIT","MIT","Permissive","","","","a9eb610624bd782bba17647d293abcb0507e7b2d","v0.0.1-Alpha"
"little-big-redstone-1.9.2-1.21.1.jar","False","","NeoForge","little_big_redstone, neoforge, tesseract_api, emi, jei, guideme","Little Big Redstone","1.9.2-1.21.1","Swedz","","MIT","MIT","Permissive","https://github.com/Swedz/Little-Big-Redstone","https://github.com/Swedz/Little-Big-Redstone/issues","LICENSE","9e484e69f150d171a81da9979200984af6f52f75","v0.0.1-Alpha"
"livingthings-neoforge-1.21.1-2.3.0.jar","False","","NeoForge","livingthings, neoforge, minecraft","Living Things","1.21.1-2.3.0","Buecher_wurm","","CC BY-NC-ND 4.0","CC BY-NC","CC (non-commercial)","https://github.com/tristankechlo/LivingThings","","LICENSE","b5a54f8fd82c5e34558f3034e6c1fa00d3a3284c","v0.0.1-Alpha"
"lmft-1.1.1+1.21.9-neoforge.jar","False","","NeoForge","lmft, neoforge, minecraft","Load My F***ing Tags","1.1.1+1.21.9","Blodhgarm","","CC0-1.0","Public/Permissive","Permissive","","","","492d597ca216f9d099be112e77a9a5c7ed138770","v0.0.1-Alpha"
"lootjs-neoforge-1.21.1-3.7.0.jar","False","","NeoForge","lootjs, neoforge, minecraft, kubejs","LootJS","1.21.1-3.7.0","AlmostReliable","","GNU Lesser General Public License v3.0","GNU Lesser General Public License v3.0","Custom - review manually","","https://github.com/AlmostReliable/lootjs/issues","","54ffddd1763ae4af84e9bbcb22e4081a1e7f3556","v0.0.1-Alpha"
"lootr-neoforge-1.21.1-1.11.37.121.jar","False","","NeoForge","lootr, minecraft, neoforge","Lootr","1.21.1-1.11.37.121","Noobanidus","","https://github.com/noobanidus/Lootr/blob/1.16/LICENSE","https://github.com/noobanidus/Lootr/blob/1.16/LICENSE","Custom (URL)","https://minecraft.curseforge.com/projects/lootr","https://github.com/noobanidus/Lootr/issues","","88c574c084ea00ddbda6a8c3ea29f1ec700e5fe2","v0.0.1-Alpha"
"luminax-1.3.1_neoforge_1.21.1.jar","False","","NeoForge","luminax, neoforge, minecraft","Luminax","1.3.1","Satherov","","LGPLv3","LGPL","Weak copyleft","","","","8ec996b9783d05d4c107a3ea727ff9c7d52ce452","v0.0.1-Alpha"
"MagnumTorch-v21.1.1-1.21.1-NeoForge.jar","False","","NeoForge","magnumtorch, neoforge, minecraft, puzzleslib","Magnum Torch","21.1.1","Fuzs","","MPL-2.0","MPL-2.0","Weak copyleft","https://github.com/Fuzss/magnumtorch","https://github.com/Fuzss/magnumtorch/issues","LICENSE-ASSETS.md; LICENSE.md","e507e0c5c0008d541da9f1f64842446c4ecb9d1f","v0.0.1-Alpha"
"mahoutsukai-1.21.1-v1.36.8.jar","False","","NeoForge","mahoutsukai","Mahou Tsukai","1.21.1-v1.36.8","stepsword","","All Rights Reserved","All Rights Reserved","ARR - check terms","","","","bd5846a9b5321d904bf21a0b1ed19c11a31e8bdd","v0.0.1-Alpha"
"mcjtylib-1.21-9.0.21.jar","False","","NeoForge","mcjtylib, neoforge","McJtyLib","${file.jarVersion}","McJty","","MIT License https://github.com/McJtyMods/McJtyLib/blob/1.21_neo/LICENSE","MIT","Permissive","http://github.com/McJtyMods/McJtyLib/","http://github.com/McJtyMods/McJtyLib/issues","","ae0cadbb2c3f4fabc955e627f8bbefa281aa5d3f","v0.0.1-Alpha"
"mcw-bridges-3.1.2-mc1.21.1neoforge.jar","False","","NeoForge","mcwbridges","Macaw's Bridges","3.1.2","Sketch Macaw & Peachy Macaw","","All Rights Reserved","All Rights Reserved","ARR - check terms","https://www.curseforge.com/minecraft/mc-mods/macaws-bridges","","","71ece28129789a2123cf07e79938f488d8675bb2","v0.0.1-Alpha"
"mcw-doors-1.1.5-mc1.21.1neoforge.jar","False","","NeoForge","mcwdoors","Macaw's Doors","1.1.5","Sketch Macaw & Sketch Peachy","","MIT","MIT","Permissive","https://www.curseforge.com/minecraft/mc-mods/macaws-doors","","","c127904f23db1a641dd9e065ec51c5c177cb4cd7","v0.0.1-Alpha"
"mcw-furniture-3.4.1-mc1.21.1neoforge.jar","False","","NeoForge","mcwfurnitures","Macaw's Furniture","3.4.1","Sketch Macaw","","All Rights Reserved","All Rights Reserved","ARR - check terms","https://www.curseforge.com/minecraft/mc-mods/macaws-furniture","","","3dccc819f14bcc60b3683edd82ca8c5e64964229","v0.0.1-Alpha"
"mcw-holidays-1.1.2-mc1.21.1neoforge.jar","False","","NeoForge","mcwholidays","Macaw's Holidays","1.1.2","Sketch Macaw & Peachy Macaw","","All Rights Reserved","All Rights Reserved","ARR - check terms","https://www.curseforge.com/minecraft/mc-mods/macaws-holidays","","","fbe2d2239fdab916120357ca3c45f582ca34f71d","v0.0.1-Alpha"
"mcw-lights-1.1.5-mc1.21.1neoforge.jar","False","","NeoForge","mcwlights","Macaw's Lights and Lamps","1.1.5","Sketch Macaw & Peachy Macaw","","All Rights Reserved","All Rights Reserved","ARR - check terms","https://www.curseforge.com/minecraft/mc-mods/macaws-lights-and-lamps","","","13c1107caf26b2c60d8626b3658b26cc7f634b38","v0.0.1-Alpha"
"mcw-mcwfences-1.2.1-mc1.21.1neoforge.jar","False","","NeoForge","mcwfences","Macaw's Fences and Walls","1.2.1","Sketch Macaw & Peachy Macaw","","MIT","MIT","Permissive","https://www.curseforge.com/minecraft/mc-mods/macaws-fences-and-walls","","","b5580c3fc521ed8bf4db3e407bd590efc317f74d","v0.0.1-Alpha"
"mcw-mcwpaths-1.1.1-mc1.21.1neoforge.jar","False","","NeoForge","mcwpaths","Macaw's Paths and Pavings","1.1.1","Sketch Macaw & Peachy Macaw","","MIT","MIT","Permissive","https://www.curseforge.com/minecraft/mc-mods/macaws-paths-and-pavings","","","4bb7e1d28eef19f87438881b0f582a15297b95ae","v0.0.1-Alpha"
"mcw-mcwstairs-1.0.2-mc1.21.1neoforge.jar","False","","NeoForge","mcwstairs","Macaw's Stairs and Balconies","1.0.2","Sketch Macaw & Sketch Peachy","","All Rights Reserved","All Rights Reserved","ARR - check terms","https://www.curseforge.com/minecraft/mc-mods/macaws-stairs","","","1ee43d693c821efc955a74e551f94372af90a140","v0.0.1-Alpha"
"mcw-mcwwindows-2.4.2-mc1.21.1neoforge.jar","False","","NeoForge","mcwwindows","Macaw's Windows","2.4.2","Sketch Macaw & Peachy Macaw","","All Rights Reserved","All Rights Reserved","ARR - check terms","https://www.curseforge.com/minecraft/mc-mods/macaws-windows","","","eb1d3c118acb450cc2fe14c2ce7ce247a1bca60c","v0.0.1-Alpha"
"mcw-paintings-1.1.0-mc1.21.1neoforge.jar","False","","NeoForge","mcwpaintings","Macaw's Paintings","1.1.0","Art made by Peachy, coded by Sketch Macaw","","All Rights Reserved","All Rights Reserved","ARR - check terms","https://www.curseforge.com/minecraft/mc-mods/macaws-paintings","","","7e637b44624da6a3b7cd6cfd26324c3f116d4da6","v0.0.1-Alpha"
"mcw-roofs-2.3.2-mc1.21.1neoforge.jar","False","","NeoForge","mcwroofs","Macaw's Roofs","2.3.2","Sketch Macaw & Sketch Peachy","","All Rights Reserved","All Rights Reserved","ARR - check terms","https://www.curseforge.com/minecraft/mc-mods/macaws-roofs","","","05806ff152fab56f7c1b4b215d772ea73611283d","v0.0.1-Alpha"
"mcw-trapdoors-1.1.5-mc1.21.1neoforge.jar","False","","NeoForge","mcwtrpdoors","Macaw's Trapdoors","1.1.5","Sketch Macaw & Peachy Macaw","","MIT","MIT","Permissive","https://www.curseforge.com/minecraft/mc-mods/macaws-trapdoors","","","1f8b59e31f889f53b6296b42ee09d447e7e56620","v0.0.1-Alpha"
"mcwbyg-neoforge-1.21.1-1.6.jar","False","","NeoForge","mcwbyg, neoforge, minecraft, biomeswevegone, addonslib","Macaw's Oh The Biomes We've Gone","1.21.1-1.6","Samlegamer","","All Rights Reserved","All Rights Reserved","ARR - check terms","https://www.curseforge.com/minecraft/mc-mods/macaws-byg-bwg","https://github.com/Samlegamer/Macaw-s-Addons/issues","","c41a4d1cbd8165b8f34cb0cb60bf3bd61f0a1fbc","v0.0.1-Alpha"
"mcwregionsunexplored-neoforge-1.21.1-1.6.jar","False","","NeoForge","mcwregionsunexplored, neoforge, minecraft, regions_unexplored, addonslib","Macaw's Regions Unexplored","1.21.1-1.6","Samlegamer","","All Rights Reserved","All Rights Reserved","ARR - check terms","https://www.curseforge.com/minecraft/mc-mods/macaws-regions-unexplored","https://github.com/Samlegamer/Macaw-s-Addons/issues","","f63b16adf0b78203dec01af7ae61b66273148b48","v0.0.1-Alpha"
"megacells-4.11.0.jar","False","","NeoForge","megacells, ae2","MEGA Cells","4.11.0","90","s/o to the AE2 dev team and the AE2 Discord server for making this all possible.","LGPLv3.0","LGPL","Weak copyleft","https://github.com/62832/MEGACells","https://github.com/62832/MEGACells/issues","LICENSE_megacells","ba6fe208a9172df1c68815fac7b0145f8052853b","v0.0.1-Alpha"
"Mekanism-1.21.1-10.7.19.85.jar","False","","NeoForge","mekanism, minecraft, neoforge, jei, appmek, enderio_conduits_modded, laserio, jaopca, fissionrecipe","Mekanism","10.7.19","Aidancbrady, Thommy101, Thiakil, pupnewfster, dizzyd","unpairedbracket, CyanideX, Ridanisaurus and many others","MIT","MIT","Permissive","https://aidancbrady.com/mekanism/","https://github.com/mekanism/Mekanism/issues","","b78945c40cfe7640408f3fd1e44da385a8c8b805","v0.0.1-Alpha"
"MekanismAdditions-1.21.1-10.7.19.85.jar","False","","NeoForge","mekanismadditions, mekanism","Mekanism: Additions","10.7.19","Aidancbrady, Thommy101, Thiakil, pupnewfster, dizzyd","unpairedbracket, CyanideX, Ridanisaurus and many others","MIT","MIT","Permissive","https://aidancbrady.com/mekanism/","https://github.com/mekanism/Mekanism/issues","","0934a9f9961a9a1a47ff344762f8eeb0c149d80d","v0.0.1-Alpha"
"MekanismGenerators-1.21.1-10.7.19.85.jar","False","","NeoForge","mekanismgenerators, mekanism","Mekanism: Generators","10.7.19","Aidancbrady, Thommy101, Thiakil, pupnewfster, dizzyd","unpairedbracket, CyanideX, Ridanisaurus and many others","MIT","MIT","Permissive","https://aidancbrady.com/mekanism/","https://github.com/mekanism/Mekanism/issues","","44c4d8006597580ff7e4101b5a22f7b426cdcaf6","v0.0.1-Alpha"
"MekanismTools-1.21.1-10.7.19.85.jar","False","","NeoForge","mekanismtools, mekanism","Mekanism: Tools","10.7.19","Aidancbrady, Thommy101, Thiakil, pupnewfster, dizzyd","unpairedbracket, CyanideX, Ridanisaurus and many others","MIT","MIT","Permissive","https://aidancbrady.com/mekanism/","https://github.com/mekanism/Mekanism/issues","","4433b3eec0a5a0bf415d873e710a1cecea5850bc","v0.0.1-Alpha"
"mekanisticrouters-1.2.0.jar","False","","NeoForge","mekanisticrouters, neoforge, minecraft, modularrouters","Mekanistic Routers","1.2.0","Matyrobbrt","","MIT","MIT","Permissive","","","","a3506c0c37f92a390f021affa752cf55cc0a0b12","v0.0.1-Alpha"
"mekmm-1.21.1-1.3.3.jar","False","","NeoForge","mekmm, neoforge, minecraft, mekanism, evolvedmekanism","Mekanism: MoreMachine","1.3.3","Lost Myself","Thank you to all those who have made any contributions to this mod","MIT","MIT","Permissive","https://github.com/lostmyself8/Mekanism-MoreMachine","https://github.com/lostmyself8/Mekanism-MoreMachine/issues","","e5c44ba7ea86e2d1b9b8f0fea203fddeecdea524","v0.0.1-Alpha"
"melody_neoforge_1.0.10_MC_1.21.jar","False","","NeoForge","melody, neoforge, minecraft","Melody","1.0.10","Keksuccino","","MIT","MIT","Permissive","","","","e83052a92c4ca0016bcfe7f0207273983dc84698","v0.0.1-Alpha"
"memorysettings-1.21-6.0.jar","False","","NeoForge","memorysettings, neoforge, minecraft, cupboard","memorysettings mod","6.0","Someaddon","","ARR","All Rights Reserved","ARR - check terms","","","","cf94148dab1e03ee5c737657efe0371f1132a145","v0.0.1-Alpha"
"merequester-neoforge-1.21.1-1.4.3.jar","False","","NeoForge","merequester, neoforge, minecraft, ae2, ae2wtlib","ME Requester","1.21.1-1.4.3","Almost Reliable","","GNU Lesser General Public License v3.0","GNU Lesser General Public License v3.0","Custom - review manually","","https://github.com/AlmostReliable/merequester/issues","","b0a801e9b7af930da5f58176156d58c26f6232b1","v0.0.1-Alpha"
"mifa-neoforge-1.21.x-2.1.0.jar","False","","NeoForge","mifa, neoforge, minecraft, industrialforegoing","More Industrial Foregoing Addons","2.1.0","Christofmeg","","The MIT License (MIT)","MIT","Permissive","https://github.com/Christofmeg/MoreIndustrialForegoingAddons","https://github.com/Christofmeg/MoreIndustrialForegoingAddons/issues","","b59f8679cae16ee38254cd30c2fa4977e4830661","v0.0.1-Alpha"
"minecolonies-1.1.1349-1.21.1-snapshot.jar","False","","NeoForge","minecolonies, neoforge, minecraft, structurize, blockui, jei, domum_ornamentum, journeymap, dynamictrees","MineColonies","1.1.1349-1.21.1-snapshot","LDT Team","All the coffees!","GPL3","GPL","Strong copyleft","https://minecolonies.com","https://github.com/ldtteam/minecolonies/issues/new/choose","","aebb544862795d5784b2f01fdfef4ea41567fabd","v0.0.1-Alpha"
"mininggadgets-1.18.7.jar","False","","NeoForge","mininggadgets, neoforge, minecraft","Mining Gadgets","1.18.7","Direwolf20, ErrorMikey","Direwolf20, ErrorMikey, CPW and the entire neoforge team.","MIT (https://github.com/Direwolf20-MC/MiningGadgets/blob/master/LICENSE.txt)","MIT","Permissive","https://github.com/Direwolf20-MC/MiningGadgets/","https://github.com/Direwolf20-MC/MiningGadgets","","4b016f6b02cca15ec0150ed5f59e33ab07caf9e1","v0.0.1-Alpha"
"modelfix-1.21-1.10.jar","False","","NeoForge","modelfix, neoforge, minecraft","Model Gap Fix","1.21-1.10","MehVahdJukaar","MehVahdJukaar","GLP3","GLP3","Custom - review manually","","https://github.com/MehVahdJukaar/model-gap-fix/issues","","9608b1bff92e075ad8c2feb07f7ef095f6887117","v0.0.1-Alpha"
"Modern-Dynamics-0.9.6.jar","False","","NeoForge","moderndynamics, neoforge","Modern Dynamics","0.9.6","Technici4n","","LGPLv3","LGPL","Weak copyleft","https://www.curseforge.com/minecraft/mc-mods/modern-dynamics","https://github.com/Technici4n/Modern-Dynamics","","3f206d55dc002f217a2a4e5b1cce9327fd67bfa6","v0.0.1-Alpha"
"Modern-Industrialization-2.5.4.jar","False","","NeoForge","modern_industrialization, neoforge, grandpower, guideme, ae2, kubejs, jei","Modern Industrialization","2.5.4","Azerococo,Technici4n","","MIT","MIT","Permissive","https://github.com/AztechMC/Modern-Industrialization","https://github.com/AztechMC/Modern-Industrialization/issues","LICENSE","724b702900c56399758954b0d6abad0187af255b","v0.0.1-Alpha"
"modernfix-neoforge-5.27.15+mc1.21.1.jar","False","","NeoForge","modernfix, neoforge, minecraft, jei","ModernFix","5.27.15+mc1.21.1","embeddedt","","GNU LGPL 3.0","LGPL","Weak copyleft","https://modrinth.com/mod/modernfix","https://github.com/embeddedt/ModernFix/issues","","d73f31081c2dc3e2e55c8f6f969466cb4639b132","v0.0.1-Alpha"
"modonomicon-1.21.1-neoforge-1.120.1.jar","False","","NeoForge","modonomicon, neoforge, jei, patchouli","Modonomicon","1.120.1","Kli Kli","See https://github.com/klikli-dev/modonomicon#licensing","MIT AND CC-BY-4.0","MIT","Permissive","https://www.curseforge.com/minecraft/mc-mods/modonomicon","https://github.com/klikli-dev/modonomicon/issues","","e127c8ba3d194678e11a00af6422394a7ed476b1","v0.0.1-Alpha"
"modular-routers-13.2.5+mc1.21.1.jar","False","","NeoForge","modularrouters, neoforge, minecraft","Modular Routers","13.2.5","Des Herriott","","MIT","MIT","Permissive","https://minecraft.curseforge.com/projects/modular-routers","https://github.com/desht/ModularRouters/issues","","20fdf4da5776954bdb9608732c703362acbfaa9e","v0.0.1-Alpha"
"modularforcefields-1.21.1-0.4.2.jar","False","","NeoForge","modularforcefields, voltaic","Modular Force Fields","0.4.2","aurilisdev","Thanks to all contributors","All Rights Reserved","All Rights Reserved","ARR - check terms","https://github.com/aurilisdev/Modular-Forcefields","https://github.com/aurilisdev/Modular-Forcefields","","d93661bf0bd42757b4997f22466730b5f9d31139","v0.0.1-Alpha"
"monolib-neoforge-1.21.1-4.0.2.jar","False","","NeoForge","monolib, neoforge, minecraft","MonoLib","4.0.2","Lupin, Jason13","Thanks to Jared, Darkhax, Serilum, and PacifistMC.","Unlicense","Public/Permissive","Permissive","https://github.com/Mods-For-Lupin/MonoLib","https://github.com/Mods-For-Lupin/MonoLib/issues","LICENSE_MonoLib","63b094775c12e15cfd2822ee135035d3e0303d9c","v0.0.1-Alpha"
"moogs_structures-neoforge-1.21.1-3.0.0.jar","False","","NeoForge","moogs_structures, minecraft","Moog's Structure Lib","3.0.0","FinnDog","Thanks to TelepathicGrunt for their structure mod template and rs","https://github.com/FinnSetchell/MoogsStructureLib/blob/1.21.5/LICENSE","https://github.com/FinnSetchell/MoogsStructureLib/blob/1.21.5/LICENSE","Custom (URL)","https://www.curseforge.com/minecraft/mc-mods/moogs-structure-lib","https://github.com/FinnSetchell/MoogsStructureLib/issues","","f06d0f38574d1913b0c83b1322be01fabfa73223","v0.0.1-Alpha"
"MoogsEndStructures-1.21-2.0.3.jar","False","","NeoForge","moogs_structures","","","","","GNU Lesser General Public License v3.0","GNU Lesser General Public License v3.0","Custom - review manually","","","","8725f8fa38ab3f3fd6e8627bf2f8f7f908ec2e51","v0.0.1-Alpha"
"MoogsNetherStructures-1.21-3.0.0.jar","False","","NeoForge","moogs_structures","","","","","GNU Lesser General Public License v3.0","GNU Lesser General Public License v3.0","Custom - review manually","","","","b07843ca80d49579beabb4397157de0c4330db01","v0.0.1-Alpha"
"MoogsSoaringStructures-1.21-2.1.2.jar","False","","NeoForge","moogs_structures","","","","","GNU Lesser General Public License v3.0","GNU Lesser General Public License v3.0","Custom - review manually","","","","4cb63d032e016804f1dd3b2225a2105aa3425fb2","v0.0.1-Alpha"
"MoogsVoyagerStructures-1.21-5.0.11.jar","False","","NeoForge","moogs_structures","","","","","GNU Lesser General Public License v3.0","GNU Lesser General Public License v3.0","Custom - review manually","","","","b76969dccad434b7a3576da608651ea4b7708064","v0.0.1-Alpha"
"moonlight-neoforge-1.21.1-3.0.20.jar","False","","NeoForge","moonlight, minecraft","Moonlight Lib","1.21.1-3.0.20","MehVahdJukaar","MehVahdJukaar","Supplementaries Team License v.1.5","Supplementaries Team License v.1.5","Custom - review manually","","https://github.com/MehVahdJukaar/moonlight/issues","","d11bf3ef47be313db8804af242a48cd4046268dc","v0.0.1-Alpha"
"moredragoneggs-5.0.jar","False","","NeoForge","moredragoneggs","More Dragon Eggs","5.0","Darkere","","MIT","MIT","Permissive","","","","c9b26ad977aaa6c2d1bd1ad681edd77cf466537d","v0.0.1-Alpha"
"moreoverlays-1.24.2-mc1.21.1-neoforge.jar","False","","NeoForge","moreoverlays, neoforge, jei","More Overlays Updated","1.24.2","feldim2425, RiDGo8","Thanks to all contributors of this project","The MIT License (MIT)","MIT","Permissive","https://www.curseforge.com/minecraft/mc-mods/more-overlays-updated","","","21e8bd61c5e146a9574266015d3f64621c2d9e18","v0.0.1-Alpha"
"morered-1.21.1-6.0.0.3.jar","False","","NeoForge","morered, neoforge, minecraft","More Red","${file.jarVersion}","Commoble","I hear the Minecraft Mod Development discord channel is the cat's bananas.
Thanks to porl for contributing the two-input AND and NAND gates
Thanks to zorc for contributing the zh_cn localization","MIT License","MIT","Permissive","https://www.curseforge.com/minecraft/mc-mods/more-red","https://github.com/Commoble/morered/issues","","a69f18365301470c0fc2b07125c9ba3c10f270f6","v0.0.1-Alpha"
"MoreRed-CCT-Compat-1.21.1-1.3.0.jar","False","","NeoForge","moreredxcctcompat, neoforge, minecraft, computercraft, morered","More Red x CC:Tweaked Compat","1.21.1-1.3.0","YuRaNnNzZZ","","MIT","MIT","Permissive","https://www.curseforge.com/minecraft/mc-mods/more-red-x-cc-tweaked-compat","https://github.com/YuRaNnNzZZ/More-Red-CCT-Compat/issues","","534c64c86798ca691f0565bbf3fe09c9795a12df","v0.0.1-Alpha"
"MouseTweaks-neoforge-mc1.21-2.26.1.jar","False","","NeoForge","mousetweaks","Mouse Tweaks","2.26.1","Ivan Molodetskikh (YaLTeR)","Contributors: mezz, juliand665, panoskj, FabiClawZ, ErrorMikey.","BSD-3-Clause","BSD","Permissive","https://minecraft.curseforge.com/projects/mouse-tweaks","https://github.com/YaLTeR/MouseTweaks/issues","","6dae57f4f50f7808d2ed9a18f6cd1c0d4640c6bc","v0.0.1-Alpha"
"multipiston-1.2.58-1.21.1.jar","False","","NeoForge","multipiston, neoforge, minecraft, blockui, structurize","Multi-Piston","1.2.58-1.21.1","Let's Dev Together Team","Thanks for this example mod goes to Java","GPL3","GPL","Strong copyleft","","https://github.com/ldtteam/Piston-Unlimited/issues/new/choose","","2b63be739da24247328e4052ec91c928230d0390","v0.0.1-Alpha"
"MutantMonsters-v21.1.1-1.21.1-NeoForge.jar","False","","NeoForge","mutantmonsters, neoforge, minecraft, puzzleslib","Mutant Monsters","21.1.1","shcott21, Chumbanotz, Fuzs, tdstress","","AGPL-3.0-or-later","AGPL","Strong copyleft","https://github.com/Fuzss/mutantmonsters","https://github.com/Fuzss/mutantmonsters/issues","LICENSE-ASSETS.md; LICENSE.md","c9981cf323d5e0fd49387ad20dafec1f58b2c88d","v0.0.1-Alpha"
"mystcraft_reborn-1.4.2 Beta-all.jar","False","","NeoForge","mystcraft_reborn, neoforge, minecraft, past_el_palettes","Mystcraft: Reborn","1.4.2 Beta","studioREWIRED","","CC BY SA 4.0","CC BY-SA","CC (share-alike)","","","","a04adcab923cfe8de7128cbbbe1e1a4cbb838bf3","v0.0.1-Alpha"
"MysticalAgradditions-1.21.1-8.0.13.jar","False","","NeoForge","mysticalagradditions, neoforge, minecraft, cucumber, mysticalagriculture","Mystical Agradditions","8.0.13","BlakeBr0","Mark719, xun468","MIT","MIT","Permissive","https://blakesmods.com/mystical-agradditions","https://github.com/BlakeBr0/MysticalAgradditions/issues","","19bcd0011e8ab46de3093672bf2704fbb5443cfe","v0.0.1-Alpha"
